Name,previous_bin_count,current_bin_count,new_point_mjd,new_point_flux,new_point_flux_error,previous_point_flux,average_flux_full_series,previous_quiescent_background,previous_quiescent_background_error,current_quiescent_background,current_quiescent_background_error,previous_detection_threshold,current_detection_threshold,flare_flux_threshold,above_previous_flux,above_flare_flux_threshold,potential_flare_point,consecutive_potential_flare_points,flare_active,flare_start_mjd,flare_end_mjd,confirmed_sigma_delta,confirmed_sigma_threshold,confirmed_start_trigger,confirmed_flare_active,confirmed_flare_start_mjd,confirmed_flare_end_mjd,cadence,lookback_weeks,detection_method,quiescent_background_origin,quiescent_background_cache_path,flare_duration_seconds,streak_mean_flux,source_counts_0p2_5MeV,background_counts,mdp99_percent,mdp99_available,mdp99_reason
4FGL J2211.2-1325,206,207,60626.00001157408,4.94e-08,2.72e-08,9.58e-08,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,False,False,False,0,False,,,-3.929829051579386,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,207,208,60640.00001157408,6.1e-08,3.05e-08,4.94e-08,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,True,False,False,0,False,,,-3.219787180550118,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,208,209,60647.00001157408,1.56e-07,4.04e-08,6.1e-08,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,True,False,False,0,False,,,-0.2691551000474617,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,209,210,60654.00001157408,2.28e-07,6.72e-08,1.56e-07,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,True,False,False,0,False,,,0.8860552731027218,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,210,211,60661.00001157408,1.49e-07,6.98e-08,2.28e-07,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,False,False,False,0,False,,,-0.2593400526036733,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,211,212,60675.00001157408,6.18e-07,7.8e-08,1.49e-07,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,True,True,True,1,False,60675.00001157408,,5.701620926172301,2.0,True,True,60675.00001157408,60675.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,604800.0,6.18e-07,1591.9855046660336,151200.0,351.11324744693275,True,ok
4FGL J2211.2-1325,212,213,60682.00001157408,3.2e-07,6.25e-08,6.18e-07,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,False,False,False,0,False,,,2.39256209560414,2.0,True,True,60675.00001157408,60682.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,213,214,60689.00001157408,2.9e-07,7.53e-08,3.2e-07,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,False,False,False,0,False,,,1.605414132271825,2.0,False,True,60675.00001157408,60689.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,214,215,60696.00001157408,2.33e-07,6.91e-08,2.9e-07,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,False,False,False,0,False,,,0.9336646895073467,2.0,False,True,60675.00001157408,60696.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2211.2-1325,215,216,60703.00001157408,5.3e-07,7.7e-08,2.33e-07,1.3452468085106382e-07,1.674e-07,1.2718718488904457e-08,1.674e-07,1.2718718488904457e-08,1.8933e-07,1.8933e-07,3.348e-07,True,True,True,1,False,60703.00001157408,,4.646135265659964,2.0,True,True,60675.00001157408,60703.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,604800.0,5.3e-07,1365.2950120922296,151200.0,409.10747092156726,True,ok
